gene_id,median_normal,median_tumor,shapiro_norm_pval,shapiro_tumor_pval,conj_shapiro,mannwhitney_pval,medians_equal_mw,wilcoxon_pval,medians_equal_wilcoxon,conj_tests
ENSG00000233328,15.6904,0.1467,3.623825859867665e-05,8.489642969485799e-36,False,5.043823370317793e-98,False,,False,False
ENSG00000233459,0.1936,0.0,3.468805361421897e-26,4.650754625965558e-52,False,6.901390587005905e-150,False,,False,False
ENSG00000233543,0.1392,0.0,1.9736241124557226e-09,9.438339452782563e-52,False,6.433326463087955e-106,False,,False,False
ENSG00000233551,0.0,0.0,8.314956394407163e-28,7.760109705550342e-57,False,1.6108183214762488e-07,False,,False,False
ENSG00000233585,1.5591,0.7847,2.4071777076168307e-18,1.669873659858118e-34,False,1.752931828104522e-29,False,,False,False
ENSG00000233588,1.5141,0.1465,3.474235904580772e-18,2.388781553653125e-42,False,3.7911779872798935e-85,False,,False,False
ENSG00000233820,0.3642,1.686,9.514517076140552e-23,1.7374949098675687e-17,False,1.311937586611161e-54,False,,False,False
ENSG00000233830,13.8291,0.5734,1.7086844797077522e-09,9.103315452788811e-35,False,5.618105752329305e-97,False,,False,False
ENSG00000233892,0.5057,0.2548,3.255196428198308e-17,1.0813851160257248e-35,False,1.34568389640515e-18,False,,False,False
ENSG00000233994,1.8887,0.0838,9.035439984801533e-09,1.3432796494237943e-37,False,1.2128773979765037e-97,False,,False,False
ENSG00000234106,7.6863,0.3621,1.1619448937277445e-10,1.9170397604767642e-27,False,2.0525009488060204e-97,False,,False,False
ENSG00000234176,3.4826,0.1191,4.724127799082145e-13,1.5877752318690963e-35,False,2.364254837291898e-97,False,,False,False
ENSG00000234369,0.7795,0.0494,1.5907599340094745e-20,1.963888325851098e-36,False,9.536559636004334e-99,False,,False,False
ENSG00000234420,4.0392,7.07,4.330652175042879e-15,8.83403123497253e-15,False,3.1392093216296484e-26,False,,False,False
ENSG00000234518,58.9584,5.833,5.065891914686955e-12,4.010731126912468e-40,False,1.2005136799360447e-96,False,,False,False
ENSG00000234569,0.0,0.0,6.373685824731254e-21,2.4445490654469156e-43,False,0.058133783336111966,True,,False,False
ENSG00000234645,7.4144,0.143,3.104492703916098e-08,1.3062405063613965e-33,False,1.976477693352734e-97,False,,False,False
ENSG00000234782,31.1726,0.8986,3.3088434739628664e-12,9.38064374550598e-37,False,2.2795198183717298e-97,False,,False,False
ENSG00000234785,2.1836,0.0857,6.470872684805353e-13,2.9850268861849153e-47,False,1.1271941427199165e-95,False,,False,False
ENSG00000234841,0.1404,0.0593,5.331103484313811e-25,6.292164377561263e-39,False,3.168329544474082e-11,False,,False,False
ENSG00000234844,0.262,0.0,6.28662674553067e-26,9.007693771122853e-53,False,1.0381511889892043e-144,False,,False,False
ENSG00000234882,0.0,4.345,1.0,1.3492596605988496e-15,False,1.1616205599519832e-97,False,,False,False
ENSG00000234925,3.2701,0.2715,1.0937797361265784e-21,1.7074089275998608e-26,False,2.8116055752544123e-97,False,,False,False
ENSG00000234933,0.274,0.0,4.43316977884382e-24,2.597006514380972e-51,False,5.235191838549175e-117,False,,False,False
ENSG00000235013,1.2908,0.0,2.019558913927877e-15,2.4184920430988752e-40,False,4.6110942102800246e-98,False,,False,False
ENSG00000235101,0.0,0.0,8.55169466138224e-22,3.5707128023692965e-53,False,6.299298390126575e-10,False,,False,False
ENSG00000235316,1.5148,1.719,1.016559487912907e-19,9.889650678487417e-18,False,0.3227123969331738,True,,False,False
ENSG00000235449,3.6755,0.4539,9.359963231873724e-19,3.608223501206642e-28,False,1.9091601177765461e-90,False,,False,False
ENSG00000235546,0.1444,0.0,7.337468928696099e-16,1.063531455504383e-40,False,9.61287899445798e-70,False,,False,False
ENSG00000235547,0.0,0.0,1.0504760416139917e-27,7.43009567333439e-52,False,5.875948780346433e-10,False,,False,False
ENSG00000235613,0.1927,0.1628,3.355305095373397e-28,4.999282264218538e-40,False,0.08958521821653925,True,,False,False
ENSG00000235651,0.3759,0.0296,4.5985489086505553e-23,1.4288414884483686e-37,False,1.7768612028209866e-88,False,,False,False
ENSG00000235674,0.9542,0.1892,1.3163845223629532e-16,1.3617838090797062e-29,False,5.674921223065427e-67,False,,False,False
ENSG00000235847,2.0175,0.0468,2.9462043393402858e-05,3.6945976066233947e-35,False,3.1059787665245764e-99,False,,False,False
ENSG00000235892,0.1348,0.0,1.2506575800770828e-08,1.2269686107423642e-48,False,1.0651257568184222e-115,False,,False,False
ENSG00000236015,2.1443,1.288,5.936389033225345e-14,2.8753066505714576e-21,False,9.271964546412125e-22,False,,False,False
ENSG00000236480,3.7381,0.0847,0.0008043170724316381,5.884305259366047e-48,False,3.5283456512109067e-97,False,,False,False
ENSG00000236493,0.8334,0.0887,5.827362235707446e-19,5.555677495466814e-39,False,3.8815926124675765e-95,False,,False,False
ENSG00000236567,0.0322,0.0,8.354491166604439e-28,3.3956930792962633e-47,False,1.3909580125258999e-05,False,,False,False
ENSG00000236698,9.1895,0.2627,9.831528946971166e-07,5.370695551531181e-34,False,2.0247390778725832e-97,False,,False,False
ENSG00000236764,1.9104,0.0,5.018993932879698e-12,5.4026357048108185e-42,False,9.337789296617691e-114,False,,False,False
ENSG00000236876,47.786,0.4168,1.331548873667846e-10,1.1892289088993496e-35,False,5.567327760958639e-98,False,,False,False
ENSG00000236942,3.0553,0.1038,6.853379681312248e-16,7.420611474627095e-34,False,6.193928562883575e-100,False,,False,False
ENSG00000237294,0.0739,0.0,5.702416867144024e-26,1.1026405914229008e-51,False,1.4384229959947089e-97,False,,False,False
ENSG00000237350,16.7342,0.2771,1.136983925648156e-09,1.2477602914444733e-43,False,2.2628412061768668e-97,False,,False,False
ENSG00000237406,0.4499,0.045,8.549944823197133e-27,6.809104414011344e-36,False,2.576017218594358e-83,False,,False,False
ENSG00000237437,0.0,0.2587,1.0,4.517957662542559e-28,False,3.303353426419508e-94,False,,False,False
ENSG00000237493,7.4085,0.2154,2.8671176317000633e-09,2.370986281609162e-31,False,2.1463446420432488e-97,False,,False,False
ENSG00000237522,1.0398,0.4061,4.937668052691431e-23,1.0381675018960083e-31,False,3.0473435309289394e-36,False,,False,False
ENSG00000237528,0.361,0.0,1.2871276231874954e-14,3.3331549177104017e-52,False,1.437717639590984e-69,False,,False,False
ENSG00000237682,0.1826,0.0155,8.007502902518136e-24,6.529874196796461e-39,False,1.202690166982885e-79,False,,False,False
ENSG00000237709,1.2585,0.0,7.890510732143528e-09,5.330009391586138e-45,False,4.537862022929012e-119,False,,False,False
ENSG00000237719,0.1335,0.0427,2.296520971167036e-27,2.1665713403620393e-38,False,1.0805365604485567e-14,False,,False,False
ENSG00000237806,0.1672,0.0,2.2992941756571032e-24,1.0503871812204261e-48,False,1.0110956697070623e-39,False,,False,False
ENSG00000237897,0.4771,0.0,5.832109025829181e-24,3.630579850345461e-48,False,1.7489802809003213e-111,False,,False,False
ENSG00000237977,2.7909,4.075,3.896932354171601e-13,8.88937113803372e-16,False,1.7436754400229109e-12,False,,False,False
ENSG00000238082,2.6985,0.5776,3.95139929551138e-15,5.586978925750933e-22,False,5.764849959884899e-91,False,,False,False
ENSG00000238109,0.1982,0.0457,5.322666314909002e-26,6.877254659049495e-36,False,3.2076824775086447e-37,False,,False,False
ENSG00000238222,0.3073,0.0,2.4264055764834217e-18,6.298503111480968e-42,False,4.1072431997804074e-100,False,,False,False
ENSG00000239219,0.0824,0.0588,1.382960069637458e-15,7.035555173306345e-27,False,1.0083615324726594e-07,False,,False,False
ENSG00000239254,0.1127,0.0381,4.273349629415839e-26,1.8126569995446426e-34,False,3.6845499216249763e-19,False,,False,False
ENSG00000239557,0.8418,0.2148,2.084007112285675e-11,1.9199508713564442e-36,False,8.310692081300772e-73,False,,False,False
ENSG00000239995,0.0,0.0,4.256745095409058e-27,2.2716731236215228e-54,False,0.295835538501802,True,,False,False
ENSG00000240048,0.1003,0.0,2.3441526685458476e-11,1.7074234428734366e-44,False,4.529064119367184e-55,False,,False,False
ENSG00000240132,0.2641,0.0297,1.668577099446275e-27,7.44083254077127e-38,False,1.037446889847397e-81,False,,False,False
ENSG00000240370,3.7194,3.225,1.60623141816019e-08,6.586291244357317e-11,False,1.407308387883992e-06,False,,False,False
ENSG00000240429,0.9348,0.4721,1.08370834945342e-26,5.7974736901352284e-33,False,2.4236424907812635e-26,False,,False,False
ENSG00000240489,8.7516,0.3382,1.7509554890056154e-07,9.111440831623986e-32,False,2.3498251429434524e-97,False,,False,False
ENSG00000240890,0.0355,0.0,1.1222154784392898e-12,1.3661362098334374e-50,False,3.7362427997437874e-45,False,,False,False
ENSG00000241478,1.9505,0.0468,5.478869494270432e-06,1.3693014501149673e-38,False,8.809644339509769e-98,False,,False,False
ENSG00000241889,5.2632,0.424,0.00036612416777107926,1.467771400626762e-22,False,2.3380374285958027e-97,False,,False,False
ENSG00000241975,1.4278,0.3499,6.834233867438928e-13,6.149539714363175e-35,False,9.874666730162066e-45,False,,False,False
ENSG00000242142,0.4744,1.246,8.982463729795156e-15,3.2184179976843074e-28,False,5.805858458774797e-28,False,,False,False
ENSG00000242457,1.6569,0.0546,4.1565032032055304e-18,8.769491052250292e-33,False,2.4645886591392917e-98,False,,False,False
ENSG00000242583,0.0,0.0,7.204452399295248e-28,1.9929494303406301e-53,False,0.7583808056544896,True,,False,False
ENSG00000242849,0.5786,0.0,1.1950811102084391e-05,6.199364514632617e-45,False,7.960823454648605e-106,False,,False,False
ENSG00000242960,21.0197,1.007,8.550894657084368e-10,1.3922536916728463e-33,False,2.385967810658684e-97,False,,False,False
ENSG00000243023,1.1227,0.0,3.876321828603596e-06,2.0451113814273302e-47,False,5.694169601814513e-140,False,,False,False
ENSG00000243498,8.2968,0.0868,0.00013567123410308275,3.994220819929683e-39,False,8.469326296586129e-105,False,,False,False
ENSG00000243746,4.2167,0.0687,1.1388323546027624e-11,3.4209445262619086e-34,False,1.773636118688541e-97,False,,False,False
ENSG00000244230,0.2184,0.0,8.4448653953644e-25,2.1591617519481674e-54,False,9.419948772888846e-84,False,,False,False
ENSG00000244480,1.454,3.334,3.3021005526660878e-22,4.5804078278329285e-17,False,7.771842856414286e-28,False,,False,False
ENSG00000244723,0.5039,0.9265,4.0254936959904505e-20,2.1250174157482912e-22,False,2.9204841566023476e-19,False,,False,False
ENSG00000245205,7.5281,0.1403,2.973585811112403e-13,2.4428820635810407e-40,False,2.252736084154835e-97,False,,False,False
ENSG00000248159,0.3616,0.134,6.160488916483475e-14,5.624603093466703e-39,False,4.180300775758861e-45,False,,False,False
ENSG00000248394,0.1057,0.0764,1.5219481535975298e-27,5.486193195158069e-35,False,0.0001473520101816696,False,,False,False
ENSG00000248593,17.6303,10.44,1.516326943311852e-11,2.8843387194656397e-12,False,4.40418037358261e-60,False,,False,False
ENSG00000248641,2.6481,0.4347,6.306455372820122e-22,1.0029209578709885e-27,False,1.9596589429831968e-78,False,,False,False
ENSG00000248827,0.0762,0.0,1.7340210147345134e-07,2.4907129315196634e-52,False,1.3511238022706782e-104,False,,False,False
ENSG00000248966,0.0992,0.0,8.919734461434316e-22,4.8526032280511664e-49,False,2.1215078884584055e-89,False,,False,False
ENSG00000249026,0.4342,0.0114,1.1409280140550267e-22,1.008717842139421e-40,False,2.1770736887666416e-101,False,,False,False
ENSG00000249129,0.9256,0.446,2.1839534046774367e-25,3.3817728091025763e-37,False,1.3938792464339005e-24,False,,False,False
ENSG00000249193,0.5156,0.0138,4.416102621818315e-18,3.772416965090564e-39,False,1.61751201390686e-102,False,,False,False
ENSG00000249286,0.1985,0.081,1.6838523153570368e-07,3.884944097736175e-36,False,1.6823142923161313e-14,False,,False,False
ENSG00000249459,2.317,0.6427,3.962963211900697e-13,1.6677610430039704e-17,False,5.355405048114398e-79,False,,False,False
ENSG00000249485,3.8258,0.1116,8.587811006909949e-21,6.665555836108132e-30,False,2.0386799868576061e-97,False,,False,False
ENSG00000249565,3.2269,0.0849,3.8281433726256604e-22,8.86935743094351e-33,False,2.03138623213955e-97,False,,False,False
ENSG00000249626,2.1062,1.76,1.6217932377874874e-13,1.1272872847260947e-24,False,0.000319337707166126,False,,False,False
ENSG00000249855,17.8214,0.5403,3.894228068268606e-12,1.2159650382703196e-31,False,2.2565512691867978e-97,False,,False,False
ENSG00000249948,0.0673,0.0192,7.584207135960426e-27,9.411891750381892e-45,False,2.302434391693709e-14,False,,False,False
ENSG00000250031,0.1719,0.0325,1.0698644055077533e-27,9.05875604627928e-39,False,9.89224153785339e-41,False,,False,False
ENSG00000250144,4.9262,0.0633,1.1618316386862617e-11,1.659747636952755e-36,False,2.0169136664919827e-95,False,,False,False
ENSG00000250251,3.4228,5.714,4.617150870370555e-16,5.0449709752551015e-33,False,1.2088140188537692e-14,False,,False,False
ENSG00000250441,0.2705,0.0,2.262405237575515e-27,5.845759098910642e-54,False,7.25837941037151e-105,False,,False,False
ENSG00000250444,0.3609,0.0,2.7012645026163598e-20,1.0694526921989457e-42,False,1.7678748091679484e-108,False,,False,False
ENSG00000250568,3.1932,0.0,1.1498929512336884e-13,3.2254259429778043e-44,False,1.7711089315913454e-116,False,,False,False
ENSG00000250569,0.4882,0.2951,5.805323073661739e-27,2.846692021425747e-26,False,3.0667582867879066e-16,False,,False,False
ENSG00000250656,0.087,0.0,5.924103223403428e-27,3.0940724783408617e-38,False,5.728714509029209e-23,False,,False,False
ENSG00000250762,0.5715,0.0,3.3240572812407007e-18,2.0594117388684184e-38,False,6.560112766993686e-56,False,,False,False
ENSG00000250896,6.6,0.3893,2.3957960844702034e-10,4.6289793356715e-30,False,2.804123873368748e-97,False,,False,False
ENSG00000250959,3.292,1.213,1.2324647737374874e-17,9.234894251579178e-17,False,1.8359369734591579e-68,False,,False,False
ENSG00000251211,0.7074,0.0592,6.566248554126608e-11,1.514511118815816e-32,False,2.2773747060758675e-95,False,,False,False
ENSG00000251235,1.0254,0.0,1.5432404538320202e-07,5.495073576308453e-46,False,1.7020161427439583e-108,False,,False,False
ENSG00000251333,7.3302,0.4092,7.871502186089648e-07,5.916954374811088e-41,False,6.268602984702282e-94,False,,False,False
ENSG00000251411,1.2209,0.186,1.783967122306474e-13,3.165626145035424e-44,False,6.381218131535086e-94,False,,False,False
ENSG00000251463,0.1034,0.0,1.1283518548867015e-21,1.594527949032905e-43,False,1.1527975557334016e-64,False,,False,False
ENSG00000251467,0.7191,0.0332,8.45727718044097e-24,9.216454214182731e-37,False,8.897987874145078e-97,False,,False,False
ENSG00000251521,1.1615,0.04,1.926012794011514e-11,2.866098635816203e-38,False,1.0065472186716494e-83,False,,False,False
ENSG00000251587,0.341,0.0,7.617348713970015e-08,5.409795123593789e-54,False,9.470203335567721e-169,False,,False,False
ENSG00000251593,2.3593,0.0274,4.148730557251386e-09,2.5954830812236984e-37,False,3.8797716730464224e-99,False,,False,False
ENSG00000251596,0.4474,0.1976,4.600229819896407e-25,1.0274727574969641e-50,False,8.534622615842578e-33,False,,False,False
ENSG00000251667,0.3918,0.1534,3.450410291886113e-22,2.907360641895788e-30,False,4.774180880305721e-35,False,,False,False
ENSG00000253330,1.4949,0.1372,1.950553325463701e-21,3.313199056364894e-49,False,8.850170632923701e-92,False,,False,False
ENSG00000253341,26.2005,1.519,9.745976053082452e-14,1.9003854088410644e-16,False,2.2563988974383132e-97,False,,False,False
ENSG00000253439,0.5051,0.0,5.375604906114018e-08,2.7823811731424396e-42,False,2.320888679984163e-95,False,,False,False
ENSG00000253667,0.2821,0.1316,4.4273924505086446e-21,2.7114369452640817e-28,False,3.672056078059641e-26,False,,False,False
ENSG00000253676,11.7932,0.1044,0.0007533205273381685,3.61820459853666e-41,False,2.2680567272282518e-98,False,,False,False
ENSG00000254037,0.1699,0.0,4.9918954551869685e-15,2.726223163793751e-43,False,1.2568456686314145e-51,False,,False,False
ENSG00000254151,0.0,0.0,5.93039950563058e-25,1.1543139993002154e-50,False,1.2865868028072714e-16,False,,False,False
ENSG00000254316,0.0,0.0,2.9549633081532697e-17,4.1959964767721974e-55,False,4.3345149884217513e-47,False,,False,False
ENSG00000254406,0.277,0.0727,1.1497672760546545e-09,1.92363328279049e-38,False,3.3867911205204244e-14,False,,False,False
ENSG00000254454,0.3546,0.0629,7.634150505071644e-19,6.402212310705928e-48,False,4.055928259575687e-66,False,,False,False
ENSG00000254481,2.4651,0.4472,1.0628902889554588e-18,7.617026550224441e-25,False,5.2350031282409275e-90,False,,False,False
ENSG00000254595,6.2279,2.214,7.676993441760699e-09,1.617683775814839e-18,False,1.1376906218107395e-58,False,,False,False
ENSG00000254681,0.4429,0.7378,5.574872220623578e-19,1.0873624989123273e-39,False,5.315356495391882e-05,False,,False,False
ENSG00000254944,0.0,0.5302,1.0,3.621137292666767e-31,False,1.9354452830327188e-89,False,,False,False
ENSG00000255262,2.0531,0.0,4.05651957785201e-10,2.6339382487104815e-42,False,2.2322274185134168e-116,False,,False,False
ENSG00000255397,0.6254,0.0338,2.3103439819767812e-27,3.710039336939011e-52,False,6.0310373899475e-94,False,,False,False
ENSG00000255450,0.2017,0.0,4.912573678466644e-26,4.888066068091769e-55,False,6.595710034536918e-177,False,,False,False
ENSG00000255541,0.0,0.0,7.253214015508968e-26,1.0,False,5.235726449885483e-16,False,,False,False
ENSG00000255642,3.2471,2.743,3.7685529585028914e-15,2.8009259852642114e-21,False,3.42987508364907e-07,False,,False,False
ENSG00000255875,0.2088,0.037,3.756348367415507e-20,8.376520755286962e-35,False,9.132695108022586e-48,False,,False,False
ENSG00000256069,0.195,0.1642,2.2361827210555306e-22,7.552224924803023e-45,False,0.08795694213162449,True,,False,False
ENSG00000256238,0.5365,0.0416,1.8083502637226025e-21,1.256700039086173e-31,False,6.743217437644458e-92,False,,False,False
ENSG00000256282,0.2913,0.0665,2.7607111496073027e-21,2.502236683741356e-34,False,1.7547455748651773e-47,False,,False,False
ENSG00000256356,2.2925,0.062,3.8402860668269904e-09,1.5076258198931788e-35,False,1.869862995856054e-97,False,,False,False
ENSG00000256464,0.5703,0.2077,1.5403566920452197e-21,8.667827418519043e-45,False,2.983484403637082e-29,False,,False,False
ENSG00000256849,0.6725,0.0187,6.042963792360609e-12,1.741368334051402e-40,False,2.1718212729674683e-102,False,,False,False
ENSG00000256913,0.0918,0.0416,2.1768921671812274e-16,3.665006514465629e-46,False,2.7909442494622216e-14,False,,False,False
ENSG00000257043,3.7776,0.2037,4.378999260748747e-10,2.770107726512291e-27,False,1.9888404408147736e-97,False,,False,False
ENSG00000257070,0.0,0.0,2.717578683210097e-27,8.600906469709677e-44,False,1.4706451014210117e-12,False,,False,False
ENSG00000257307,0.7473,0.0646,6.446971288302253e-08,3.886380672788996e-33,False,2.5706763028418835e-83,False,,False,False
ENSG00000257376,0.5015,0.0392,1.0425561898875605e-25,1.118660317066672e-34,False,9.810336715738434e-85,False,,False,False
ENSG00000257511,5.7244,1.944,1.1481153455739382e-14,4.777507091321384e-29,False,3.262999167158438e-79,False,,False,False
ENSG00000257576,2.9497,0.4763,2.1012714362076783e-15,9.401587514272873e-21,False,3.5909701621528773e-96,False,,False,False
ENSG00000257790,2.3526,0.0319,4.6379925506361955e-05,1.976129486114909e-39,False,1.2741688154618428e-99,False,,False,False
ENSG00000257802,0.1327,0.0293,2.5051676070153937e-25,3.925982062554841e-41,False,4.982891133146575e-31,False,,False,False
ENSG00000257803,0.0565,0.0,3.1117158953691837e-21,1.9553209973118062e-51,False,3.9142905390436606e-71,False,,False,False
ENSG00000257941,0.1388,0.7351,3.180061984979939e-18,1.261070282104135e-25,False,1.0737761319486061e-38,False,,False,False
ENSG00000257954,0.2512,0.0898,1.2699407621583367e-27,2.1198840551956875e-36,False,2.828769276482047e-18,False,,False,False
ENSG00000258011,1.0761,0.0,5.09403399377776e-13,5.760917549474035e-39,False,4.180173411064196e-99,False,,False,False
ENSG00000258091,0.0,0.0,2.965762452470464e-24,6.201850013097046e-57,False,4.921924144407875e-31,False,,False,False
ENSG00000258128,0.1703,0.0,6.448955234056533e-28,2.296213920293064e-47,False,7.002431825794979e-113,False,,False,False
ENSG00000258288,0.0,0.0,8.781835183127051e-24,2.7472771827130576e-48,False,0.22050811951336802,True,,False,False
ENSG00000258359,1.5123,0.3307,1.318697088224183e-25,2.7713480174549163e-30,False,6.622519706752371e-84,False,,False,False
ENSG00000258445,0.7547,0.0,4.258068593006986e-18,2.0583405054478135e-39,False,6.112604172315757e-92,False,,False,False
ENSG00000258469,2.1606,0.7663,9.044151874399765e-27,5.618617680278823e-44,False,5.20184933745207e-64,False,,False,False
ENSG00000258527,0.0921,0.0,1.219932552299033e-20,4.403363171922437e-39,False,7.380324678213732e-09,False,,False,False
ENSG00000258741,1.3719,0.694,1.1408669761387838e-10,1.0361152223293861e-18,False,3.270715871520844e-52,False,,False,False
ENSG00000258788,0.9468,0.0,5.438659619803552e-21,5.8639531394169456e-49,False,3.4881338139450323e-79,False,,False,False
ENSG00000258956,0.1607,0.0,1.0355414734138186e-24,6.61729599993133e-48,False,6.55207876714344e-61,False,,False,False
ENSG00000259078,0.3295,0.0528,2.2594781856253246e-15,2.011235921583944e-37,False,1.7970180205904464e-61,False,,False,False
ENSG00000259079,2.1589,0.0,1.85496576827896e-27,2.592858190208009e-38,False,5.092187491447708e-109,False,,False,False
ENSG00000259397,1.1753,0.0708,4.139496643575793e-07,2.5911556903334657e-37,False,1.5680847005384905e-96,False,,False,False
ENSG00000259612,4.423,0.0703,1.8633998601980253e-08,5.023261186281063e-38,False,1.6043709553567457e-97,False,,False,False
ENSG00000259657,1.1502,0.1338,1.2465113613812571e-23,8.753070689978575e-36,False,5.655108247481589e-88,False,,False,False
ENSG00000259706,1.9855,0.2938,2.66255150687226e-22,1.228858000792143e-35,False,3.621316198194823e-95,False,,False,False
ENSG00000259790,1.4065,0.0644,9.396690153106658e-09,4.732358410758136e-36,False,2.213189079177155e-96,False,,False,False
ENSG00000259924,0.2301,0.1133,7.627555431632825e-28,1.3155051285938907e-32,False,3.2617336449364456e-10,False,,False,False
ENSG00000260290,5.5624,0.1108,6.308249967047596e-23,2.476526524633315e-34,False,2.1904271790357038e-97,False,,False,False
ENSG00000260318,2.2686,0.0,6.551053448223621e-25,7.605377602335957e-41,False,1.7037090881626075e-101,False,,False,False
ENSG00000260405,0.0,0.0,3.0567192214372275e-20,1.3783283473162168e-55,False,2.222668153201814e-38,False,,False,False
ENSG00000260675,0.0,0.0,3.928900673915391e-22,3.037295987599871e-54,False,7.420636623815446e-23,False,,False,False
ENSG00000261315,0.0358,0.0,1.3415309118603192e-25,1.0351363790535645e-51,False,6.125135206306346e-53,False,,False,False
ENSG00000261336,0.0847,0.0,8.97163956131488e-26,7.998903673872235e-48,False,4.1036178343692526e-72,False,,False,False
ENSG00000261612,3.9974,0.0529,1.0871994408951448e-11,7.576170296058564e-40,False,4.9334525335606094e-105,False,,False,False
ENSG00000261614,0.8956,0.0179,7.931011201708878e-09,6.2730591590469415e-44,False,8.032517886196204e-104,False,,False,False
ENSG00000261635,0.3391,0.0,1.8701759172183926e-26,2.211650410394087e-43,False,6.555181517863713e-100,False,,False,False
ENSG00000262953,0.2592,0.0,6.939404894635095e-13,9.194499410583264e-48,False,7.532899798204587e-117,False,,False,False
ENSG00000263219,0.2689,0.0873,7.338450378555382e-27,1.0119805803565455e-29,False,8.937512099208124e-49,False,,False,False
ENSG00000263369,0.0,0.0,2.0792936813948414e-18,2.8108074018257682e-39,False,0.7001945186416649,True,,False,False
ENSG00000263648,0.8137,0.0671,1.98740406531289e-18,3.6678044121109993e-44,False,9.113303638982592e-69,False,,False,False
ENSG00000263829,0.1342,0.0,1.0965140391923674e-13,6.817480248591616e-52,False,1.4336624787798624e-87,False,,False,False
ENSG00000264148,22.1136,2.082,4.7173587147107986e-12,1.564348160838027e-30,False,1.700995598999245e-95,False,,False,False
ENSG00000264176,2.3224,0.956,2.9626634886321023e-12,8.029566472065478e-24,False,5.151592169507389e-48,False,,False,False
ENSG00000265136,0.3409,0.0953,1.8274831868134562e-26,1.4506482394854904e-34,False,3.4364268490678646e-29,False,,False,False
ENSG00000265298,11.696,21.63,4.154355536883702e-07,6.243598657666316e-13,False,1.8946743260214927e-27,False,,False,False
ENSG00000265417,0.1191,0.0257,3.6767395098150616e-11,6.62204789837772e-39,False,6.855081378257392e-21,False,,False,False
ENSG00000265574,1.151,0.1766,3.4017309130824584e-10,4.70341976895047e-29,False,2.7813815721357284e-84,False,,False,False
ENSG00000265646,0.6046,0.0,2.5513213511246685e-05,4.060556541811864e-43,False,3.3586034656379154e-111,False,,False,False
ENSG00000265982,9.256,0.9065,1.337665659542567e-14,5.463682399463861e-26,False,8.29604006840778e-83,False,,False,False
ENSG00000266282,10.7662,0.2342,9.48500457296479e-10,3.4349615595181437e-31,False,2.588749845559267e-98,False,,False,False
ENSG00000266820,0.0,21.47,1.0,1.7835818444201877e-17,False,1.1615852811562577e-97,False,,False,False
ENSG00000266876,0.6006,0.0637,2.4572329565385603e-09,6.836726146448793e-46,False,2.586277272009608e-88,False,,False,False
ENSG00000266910,3.7313,3.676,3.2455089837682874e-09,7.69377169883344e-11,False,0.06253726231439519,True,,False,False
ENSG00000266946,0.0621,0.0,4.209702039599813e-28,5.467674638528836e-46,False,1.6295196500400686e-26,False,,False,False
ENSG00000266989,1.1468,0.0,1.5339503456666168e-14,2.312366175050771e-45,False,3.675749094421344e-124,False,,False,False
ENSG00000267023,6.2292,1.456,8.635690082745883e-06,2.56890560420658e-19,False,2.8930424888701305e-91,False,,False,False
ENSG00000267056,1.7997,1.271,4.852031161577517e-16,5.493100347425614e-30,False,0.0003547417076417271,False,,False,False
ENSG00000267185,3.6469,0.4162,9.240357592926152e-13,8.687645271864036e-37,False,1.7729585197846995e-95,False,,False,False
ENSG00000267203,0.3043,0.0,4.866916702388898e-27,4.895715969997218e-46,False,1.378050721548445e-09,False,,False,False
ENSG00000267264,0.6103,1.689,1.0232743061720535e-11,2.366625748044022e-18,False,3.411180227285403e-25,False,,False,False
ENSG00000267323,0.0778,0.0892,1.1718189494382478e-15,2.0650248327336922e-36,False,0.011095928416806365,False,,False,False
ENSG00000267369,0.4666,0.5447,1.0093334030400916e-16,3.3251611927440694e-55,False,0.055576216193605456,True,,False,False
ENSG00000267533,1.9653,0.2583,2.4928165182244083e-06,9.287320420686398e-32,False,7.750103180403152e-94,False,,False,False
ENSG00000267648,0.1843,0.457,1.1536321688816816e-14,3.49668348737933e-44,False,2.372713454850508e-28,False,,False,False
ENSG00000267691,0.0885,0.0,9.460373120748144e-22,5.082166469738395e-45,False,1.11740486915879e-43,False,,False,False
ENSG00000267692,2.2666,0.9226,2.0526925254172892e-12,9.331745348285365e-26,False,5.682639986857713e-28,False,,False,False
ENSG00000267742,0.4044,0.0,8.094835982990289e-14,1.4140344146200102e-53,False,2.4516625645354628e-169,False,,False,False
ENSG00000268295,0.0,0.0,1.1861211739508866e-20,3.463191475295991e-52,False,4.358239234203142e-17,False,,False,False
ENSG00000268379,0.3957,0.0996,3.177937876204935e-16,4.2530300710708336e-27,False,7.770362098626334e-46,False,,False,False
ENSG00000269904,0.3264,0.1128,7.057320709809875e-14,1.7457890475332623e-24,False,4.3854316430292384e-61,False,,False,False
ENSG00000270264,1.3741,0.136,2.8330291078847004e-19,2.586657190655045e-29,False,2.4039196701128843e-91,False,,False,False
ENSG00000270405,0.0,0.0,2.8593465326460435e-27,3.823108807675341e-39,False,1.693134551129527e-19,False,,False,False
ENSG00000270532,7.0077,0.6189,1.2529024252583367e-08,5.347410006222133e-34,False,9.043421484258184e-97,False,,False,False
ENSG00000270610,0.0,0.0,1.2221781755545639e-18,8.21195492914744e-51,False,4.3686411840717294e-17,False,,False,False
