gene_id,median_normal,median_tumor,shapiro_norm_pval,shapiro_tumor_pval,conj_shapiro,mannwhitney_pval,medians_equal_mw,wilcoxon_pval,medians_equal_wilcoxon,conj_tests
253,0.0287,0.3759,5.5564094545078516e-49,4.5985489086505553e-23,False,5.479335807918113e-97,False,,False,False
254,0.1871,0.9542,4.612726229476427e-43,1.3163845223629532e-16,False,5.165284204248889e-73,False,,False,False
255,0.0399,2.0175,4.3622585179358165e-48,2.9462043393402858e-05,False,6.627837784800778e-109,False,,False,False
256,0.0,0.1348,1.2404748355708828e-62,1.2506575800770828e-08,False,3.372760987445422e-148,False,,False,False
257,1.296,2.1443,2.4471324346358544e-33,5.936389033225345e-14,False,1.0879516652760025e-22,False,,False,False
258,0.0858,3.7381,3.440706182640108e-59,0.0008043170724316381,False,9.693150197775274e-105,False,,False,False
259,0.0933,0.8334,2.5028842165248876e-50,5.827362235707446e-19,False,1.59771203827485e-101,False,,False,False
260,0.0,0.0322,6.0448715463968894e-61,8.354491166604439e-28,False,5.79493032765382e-07,False,,False,False
261,0.2614,9.1895,1.4932940896004447e-44,9.831528946971166e-07,False,6.401182614642525e-105,False,,False,False
262,0.0,1.9104,6.218899551444204e-54,5.018993932879698e-12,False,8.133988575908659e-128,False,,False,False
263,0.5381,47.786,1.3245143012662871e-45,1.331548873667846e-10,False,2.9811278343508356e-105,False,,False,False
264,0.1027,3.0553,2.1736187117350614e-44,6.853379681312247e-16,False,1.6128846715780337e-108,False,,False,False
265,0.0,0.0739,7.694783074094755e-67,5.702416867144024e-26,False,1.3438238986529355e-126,False,,False,False
266,0.282,16.7342,1.680189619071183e-54,1.136983925648156e-09,False,7.104802788144441e-105,False,,False,False
267,0.0412,0.4499,1.0495530662744446e-47,8.549944823197133e-27,False,1.1003914068823153e-92,False,,False,False
268,0.2568,0.0,8.61940005709455e-42,1.0,False,5.890627098855483e-99,False,,False,False
269,0.2285,7.4085,1.8491253596876344e-43,2.8671176317000633e-09,False,7.147730412672189e-105,False,,False,False
270,0.3797,1.0398,6.037269389168355e-47,4.937668052691431e-23,False,6.086679176329927e-42,False,,False,False
271,0.0,0.361,8.240906073721026e-65,1.2871276231874954e-14,False,3.8840693892829165e-75,False,,False,False
272,0.0,0.1826,3.853873924711394e-52,8.007502902518136e-24,False,6.94648042241824e-92,False,,False,False
273,0.0,1.2585,3.092229134702457e-56,7.890510732143526e-09,False,2.2086469137609056e-130,False,,False,False
274,0.0261,0.1335,4.146653965753095e-52,2.296520971167036e-27,False,2.43915519063484e-20,False,,False,False
275,0.0,0.1672,8.839910612198071e-63,2.2992941756571032e-24,False,1.4927123949836673e-43,False,,False,False
276,0.0,0.4771,1.1984368042610191e-59,5.832109025829181e-24,False,4.948309321754286e-127,False,,False,False
277,3.999,2.7909,1.586609893818045e-24,3.896932354171601e-13,False,4.210815088028734e-12,False,,False,False
278,0.5372,2.6985,1.0278878985536608e-34,3.95139929551138e-15,False,1.8997007361543095e-96,False,,False,False
279,0.0439,0.1982,5.397350511792505e-47,5.322666314909001e-26,False,9.321528147060847e-41,False,,False,False
280,0.0,0.3073,3.921376969115698e-55,2.4264055764834217e-18,False,1.56866204372928e-115,False,,False,False
281,0.0505,0.0824,5.6254934568748725e-43,1.382960069637458e-15,False,1.210801551190359e-14,False,,False,False
282,0.033,0.1127,5.3861285416484744e-55,4.273349629415839e-26,False,2.6761891726619422e-24,False,,False,False
283,0.2082,0.8418,1.8199150909396414e-48,2.084007112285675e-11,False,1.0556401623757073e-76,False,,False,False
284,0.0,0.0,4.689141988798327e-69,4.256745095409059e-27,False,0.25370051672132954,True,,False,False
285,0.0,0.1003,8.328182589120186e-56,2.3441526685458473e-11,False,2.8918420569022576e-50,False,,False,False
286,0.023,0.2641,1.9984258658659854e-51,1.668577099446275e-27,False,2.2536274235765426e-92,False,,False,False
287,2.947,3.7194,2.408212229150393e-23,1.60623141816019e-08,False,8.879898483868035e-12,False,,False,False
288,0.4696,0.9348,1.8779379842534844e-40,1.08370834945342e-26,False,1.6503450146559025e-27,False,,False,False
289,0.3457,8.7516,2.2666339052339444e-42,1.7509554890056154e-07,False,8.135927503993744e-105,False,,False,False
290,0.0,0.0355,3.740851737341837e-64,1.1222154784392898e-12,False,4.8476841396987163e-51,False,,False,False
291,0.0389,1.9505,6.187222194541833e-52,5.478869494270432e-06,False,1.3931943356019368e-105,False,,False,False
292,0.3999,5.2632,1.4734066033420744e-34,0.0003661241677710793,False,8.269124996753428e-105,False,,False,False
293,0.3077,1.4278,8.919148226002825e-47,6.834233867438928e-13,False,2.961392624515303e-56,False,,False,False
294,1.071,0.4744,2.144025824232484e-41,8.982463729795158e-15,False,1.6360411506968807e-22,False,,False,False
295,0.0517,1.6569,1.9967752892906467e-47,4.156503203205531e-18,False,2.194244911713826e-106,False,,False,False
296,0.0,0.0,2.064272068426057e-67,7.204452399295248e-28,False,0.5220247532941416,True,,False,False
297,0.0,0.5786,2.7037405972013667e-61,1.1950811102084391e-05,False,3.86398989667136e-123,False,,False,False
298,0.905,21.0197,3.086113909598319e-45,8.550894657084368e-10,False,7.961901419421438e-105,False,,False,False
299,0.0,1.1227,5.751431826072188e-61,3.876321828603596e-06,False,1.70169809924165e-174,False,,False,False
300,0.0705,8.2968,2.4287028852020273e-52,0.00013567123410308275,False,7.27553550071518e-116,False,,False,False
301,0.0669,4.2167,9.699303309164244e-48,1.1388323546027624e-11,False,5.130891634765591e-105,False,,False,False
302,0.0,0.2184,1.6538638205429e-69,8.4448653953644e-25,False,7.943412257716203e-130,False,,False,False
303,3.149,1.454,7.780727632487157e-28,3.3021005526660878e-22,False,2.011422604838494e-25,False,,False,False
304,0.9739,0.5039,1.6128891268861682e-31,4.0254936959904505e-20,False,9.757863946179431e-23,False,,False,False
305,0.1465,7.5281,3.739010811379e-49,2.973585811112403e-13,False,7.570389482866621e-105,False,,False,False
306,0.11,0.3616,2.1230770945404844e-50,6.160488916483475e-14,False,2.7764185252342883e-56,False,,False,False
307,0.0741,0.1057,1.3743833441724976e-47,1.5219481535975298e-27,False,1.3929183018333873e-05,False,,False,False
308,9.844,17.6303,2.335877301320472e-21,1.516326943311852e-11,False,8.713184192299594e-67,False,,False,False
309,0.3869,2.6481,8.140551209213752e-41,6.306455372820122e-22,False,7.442172372726565e-87,False,,False,False
310,0.0,0.0762,4.2273005977998563e-66,1.7340210147345134e-07,False,5.3450784714955395e-136,False,,False,False
311,0.0,0.0992,8.002357405285696e-61,8.919734461434316e-22,False,2.038929195019975e-104,False,,False,False
312,0.0092,0.4342,2.0833756030918122e-53,1.1409280140550267e-22,False,5.835613378303678e-112,False,,False,False
313,0.3334,0.9256,1.8626439813283977e-55,2.1839534046774367e-25,False,2.5674537969104382e-39,False,,False,False
314,0.014,0.5156,1.456903074014481e-50,4.416102621818314e-18,False,4.904378263202086e-112,False,,False,False
315,0.0693,0.1985,1.1534801970901917e-50,1.6838523153570368e-07,False,8.627867388713285e-22,False,,False,False
316,0.6199,2.317,4.9163120806747543e-29,3.9629632119006975e-13,False,1.3497434338374423e-85,False,,False,False
317,0.1078,3.8258,1.3775672158939904e-40,8.587811006909949e-21,False,6.408147937931057e-105,False,,False,False
318,0.0862,3.2269,2.9488605441356225e-43,3.8281433726256604e-22,False,5.8565259564115745e-105,False,,False,False
319,1.638,2.1062,1.3218291152028557e-41,1.6217932377874874e-13,False,1.6740689625504294e-05,False,,False,False
320,0.5272,17.8214,4.2018273412524505e-43,3.894228068268606e-12,False,7.60051962951269e-105,False,,False,False
321,0.0225,0.0673,1.699231783149195e-56,7.584207135960426e-27,False,4.206327905126256e-13,False,,False,False
322,0.0266,0.1719,2.4377080720504258e-51,1.0698644055077533e-27,False,3.08126468915565e-51,False,,False,False
323,0.0667,4.9262,9.722351217645482e-48,1.1618316386862617e-11,False,9.482074294163986e-103,False,,False,False
324,4.848,3.4228,1.7610275107366478e-43,4.617150870370555e-16,False,1.216210050337678e-07,False,,False,False
325,0.0,0.2705,3.861130082382477e-68,2.262405237575515e-27,False,1.4993453312099785e-146,False,,False,False
326,0.0,0.3609,1.4317653441384994e-55,2.7012645026163598e-20,False,3.531854744426833e-123,False,,False,False
327,0.0,3.1932,5.215686929101787e-57,1.1498929512336886e-13,False,9.738637408642353e-131,False,,False,False
328,0.2905,0.4882,8.39141207893218e-35,5.805323073661739e-27,False,2.1929247688107985e-18,False,,False,False
329,0.0,0.087,6.881999225714013e-52,5.924103223403428e-27,False,1.416840128015541e-24,False,,False,False
330,0.0,0.5715,3.7306021330002266e-51,3.3240572812407007e-18,False,9.785310573399381e-60,False,,False,False
331,0.3254,6.6,1.0676207257882465e-42,2.3957960844702034e-10,False,9.00533649028743e-105,False,,False,False
332,1.115,3.292,1.5332706736294757e-30,1.2324647737374874e-17,False,2.1311830861640638e-76,False,,False,False
333,0.0559,0.7074,7.851798396262527e-45,6.566248554126608e-11,False,3.1486728780408953e-104,False,,False,False
334,0.0,1.0254,7.636004783310067e-58,1.5432404538320202e-07,False,3.242961012950691e-116,False,,False,False
335,0.3598,7.3302,7.341053764701567e-53,7.871502186089648e-07,False,4.088305636057033e-102,False,,False,False
336,0.2042,1.2209,5.064965018132025e-50,1.783967122306474e-13,False,5.211592161941085e-100,False,,False,False
337,0.0,0.1034,3.909548400911642e-57,1.1283518548867015e-21,False,4.657972943874924e-79,False,,False,False
338,0.0,0.7191,1.9091320403035302e-50,8.45727718044097e-24,False,1.2035820810671086e-108,False,,False,False
339,0.0486,1.1615,4.068615167985985e-61,1.926012794011514e-11,False,3.1630524965354242e-84,False,,False,False
340,0.0,0.341,4.633450645874473e-68,7.617348713970013e-08,False,8.363981312791549e-233,False,,False,False
341,0.0272,2.3593,3.270825257424764e-50,4.148730557251386e-09,False,5.485031664161906e-107,False,,False,False
342,0.205,0.4474,1.636427598539239e-63,4.600229819896407e-25,False,9.752601997415667e-33,False,,False,False
343,0.1479,0.3918,4.711933771771986e-39,3.450410291886113e-22,False,1.1398084364442415e-39,False,,False,False
344,0.1382,1.4949,6.161391854201513e-61,1.950553325463701e-21,False,1.464294387959385e-98,False,,False,False
345,1.434,26.2005,9.892283461702038e-30,9.745976053082452e-14,False,7.600091269787346e-105,False,,False,False
346,0.0,0.5051,9.380395690913005e-55,5.375604906114018e-08,False,1.3596692404653215e-105,False,,False,False
347,0.1188,0.2821,7.00130508827962e-41,4.427392450508645e-21,False,1.3478794681976478e-30,False,,False,False
348,0.1016,11.7932,4.270013823904905e-53,0.0007533205273381685,False,3.329408577691581e-106,False,,False,False
349,0.0,0.1699,3.3997949340393827e-57,4.9918954551869685e-15,False,4.641324034841497e-61,False,,False,False
350,0.0,0.0,2.290587007747617e-65,5.93039950563058e-25,False,4.612903771270953e-22,False,,False,False
351,0.0,0.0,7.095258427693763e-70,2.9549633081532697e-17,False,2.0292043384809962e-66,False,,False,False
352,0.0,0.277,2.790509622284817e-57,1.1497672760546547e-09,False,4.835968153672194e-42,False,,False,False
353,0.0597,0.3546,3.935942232798401e-60,7.634150505071644e-19,False,1.8326845548779555e-73,False,,False,False
354,0.4304,2.4651,3.449105574496569e-39,1.0628902889554588e-18,False,2.058183506550672e-96,False,,False,False
355,2.146,6.2279,4.861009856560473e-33,7.676993441760699e-09,False,3.9678462191238116e-63,False,,False,False
356,0.5969,0.4429,2.370784652049958e-53,5.574872220623578e-19,False,0.030877211455116946,False,,False,False
357,0.5422,0.0,9.375415400812593e-50,1.0,False,1.8693637813071611e-94,False,,False,False
358,0.0,2.0531,7.868642945152429e-55,4.0565195778520094e-10,False,6.221687503085092e-132,False,,False,False
359,0.0352,0.6254,5.487932825704586e-65,2.3103439819767812e-27,False,2.6037120771785635e-101,False,,False,False
360,0.0,0.2017,2.43483927005405e-69,4.912573678466644e-26,False,4.213478332023483e-253,False,,False,False
361,0.0,0.0,1.0,7.253214015508968e-26,False,2.5072072259816187e-30,False,,False,False
362,2.794,3.2471,6.055926553353548e-28,3.7685529585028914e-15,False,5.957077708047655e-07,False,,False,False
363,0.0363,0.2088,3.5711026565998396e-52,3.756348367415507e-20,False,1.5332891198208643e-51,False,,False,False
364,0.1876,0.195,1.706514449863907e-52,2.2361827210555306e-22,False,0.4441885110074668,True,,False,False
365,0.0365,0.5365,1.389673050824379e-42,1.8083502637226025e-21,False,6.072097225485136e-100,False,,False,False
366,0.0643,0.2913,1.1326640525609936e-44,2.7607111496073027e-21,False,4.9364127085321384e-51,False,,False,False
367,0.0529,2.2925,1.1959235155123163e-48,3.8402860668269904e-09,False,5.403529271643875e-105,False,,False,False
368,0.1261,0.5703,5.421743666703023e-58,1.5403566920452197e-21,False,4.603078229706607e-49,False,,False,False
369,0.0169,0.6725,2.0286124734102772e-52,6.042963792360609e-12,False,6.89007431286968e-112,False,,False,False
370,0.0414,0.0918,2.231202106934339e-56,2.1768921671812274e-16,False,5.951475621063514e-15,False,,False,False
371,0.2011,3.7776,1.4317872621494548e-35,4.378999260748747e-10,False,5.547607462323385e-105,False,,False,False
372,0.0,0.0,3.125042188044899e-56,2.7175786832100963e-27,False,3.1717870357095837e-13,False,,False,False
373,0.0618,0.7473,1.2520893444691356e-44,6.446971288302253e-08,False,8.383602241312938e-91,False,,False,False
374,0.0341,0.5015,1.729877666475168e-47,1.0425561898875605e-25,False,6.640397220615963e-95,False,,False,False
375,2.018,5.7244,8.71876227707198e-42,1.1481153455739382e-14,False,1.6080331987240213e-79,False,,False,False
376,0.4723,2.9497,7.9929399418847905e-28,2.1012714362076783e-15,False,2.0599976516873883e-103,False,,False,False
377,0.0319,2.3526,3.6755508607821694e-51,4.6379925506361955e-05,False,5.571005042772778e-108,False,,False,False
378,0.0293,0.1327,2.469499237530647e-52,2.5051676070153937e-25,False,6.123503887110658e-34,False,,False,False
379,0.0,0.0565,1.1116692445200268e-65,3.1117158953691837e-21,False,6.156759265206894e-97,False,,False,False
380,0.6389,0.1388,2.9315179850957395e-39,3.180061984979939e-18,False,5.1520094469097966e-36,False,,False,False
381,0.0719,0.2512,5.223251491904464e-48,1.2699407621583367e-27,False,2.935966175576642e-25,False,,False,False
382,0.0,1.0761,8.118987862563614e-55,5.09403399377776e-13,False,2.617957565501697e-113,False,,False,False
383,0.0,0.0,6.238614981615808e-72,2.9657624524704644e-24,False,7.065013426357584e-45,False,,False,False
384,0.0,0.1703,9.345779085582923e-61,6.448955234056533e-28,False,1.974854449144615e-131,False,,False,False
385,0.0,0.0,1.2274524971372487e-62,8.781835183127051e-24,False,0.4977003500905045,True,,False,False
386,0.3139,1.5123,1.2909703178851715e-38,1.318697088224183e-25,False,5.499066689632223e-91,False,,False,False
387,0.0,0.7547,3.1896569765922114e-53,4.2580685930069854e-18,False,1.7874903730712883e-103,False,,False,False
388,0.8011,2.1606,3.072431723570663e-54,9.044151874399765e-27,False,6.621010421177654e-65,False,,False,False
389,0.0,0.0921,3.59456888145243e-52,1.219932552299033e-20,False,3.8513318633250464e-10,False,,False,False
390,0.7111,1.3719,5.8690043536975735e-30,1.1408669761387838e-10,False,6.447450698565407e-50,False,,False,False
391,0.0,0.9468,3.5941919862006314e-66,5.438659619803552e-21,False,9.658350229406331e-84,False,,False,False
392,0.0,0.1607,4.000193143995736e-62,1.0355414734138186e-24,False,4.068340867195156e-79,False,,False,False
393,0.0644,0.3295,4.43963287943728e-50,2.2594781856253242e-15,False,9.444511407484201e-59,False,,False,False
394,0.0,2.1589,3.890013510186543e-51,1.85496576827896e-27,False,2.5024250689363338e-123,False,,False,False
395,0.0826,1.1753,9.763974747155879e-54,4.139496643575793e-07,False,3.1838489044098915e-99,False,,False,False
396,0.0767,4.423,4.449362386784759e-46,1.8633998601980257e-08,False,5.404790424115592e-105,False,,False,False
397,0.1337,1.1502,8.905179842799104e-49,1.2465113613812571e-23,False,1.4983861591117335e-94,False,,False,False
398,0.2739,1.9855,2.617562658247282e-45,2.6625515068722605e-22,False,5.028554028091226e-103,False,,False,False
399,0.0807,1.4065,4.948964635113502e-47,9.39669015310666e-09,False,5.840428552005903e-103,False,,False,False
400,0.1135,0.2301,1.0363492432984488e-43,7.627555431632825e-28,False,2.3518700153514068e-11,False,,False,False
401,0.1063,5.5624,2.952413073922768e-45,6.308249967047596e-23,False,6.8611636681883115e-105,False,,False,False
402,0.0,2.2686,6.050587798592548e-54,6.551053448223622e-25,False,9.427994296122813e-114,False,,False,False
403,0.0,0.0,1.3142693331990927e-70,3.056719221437228e-20,False,5.710136368950206e-59,False,,False,False
404,0.0,0.0,1.2177997564720925e-69,3.928900673915391e-22,False,6.460538605480696e-31,False,,False,False
405,0.0,0.0358,5.788509877964514e-65,1.3415309118603192e-25,False,5.797032102755853e-61,False,,False,False
406,0.0,0.0847,1.852388697449993e-60,8.97163956131488e-26,False,4.771986794750035e-86,False,,False,False
407,0.0623,3.9974,1.872364025958218e-50,1.0871994408951448e-11,False,7.190047659111153e-115,False,,False,False
408,0.0187,0.8956,2.7085653223422203e-56,7.931011201708878e-09,False,1.675735844695423e-113,False,,False,False
409,0.0,0.3391,7.891233832599448e-56,1.8701759172183926e-26,False,9.58002396212063e-116,False,,False,False
410,0.0,0.2592,3.068097984646694e-60,6.939404894635095e-13,False,3.829767059652662e-139,False,,False,False
411,0.0824,0.2689,4.663513128262444e-38,7.338450378555382e-27,False,6.573506927738733e-53,False,,False,False
412,0.0,0.0,6.244425211063371e-51,2.0792936813948414e-18,False,0.9444462604536279,True,,False,False
413,0.0746,0.8137,1.0362252587307937e-57,1.98740406531289e-18,False,6.1053668241201516e-71,False,,False,False
414,0.0,0.1342,2.794058317205728e-66,1.0965140391923674e-13,False,8.122094271618697e-120,False,,False,False
415,2.108,22.1136,1.3990958602182628e-44,4.7173587147107986e-12,False,1.2522244057920469e-102,False,,False,False
416,0.9724,2.3224,7.882598956635279e-37,2.9626634886321027e-12,False,6.474743688281845e-49,False,,False,False
417,0.0914,0.3409,2.5750231043324343e-47,1.8274831868134562e-26,False,5.872569901569892e-32,False,,False,False
418,20.69,11.696,1.499914113458926e-19,4.154355536883702e-07,False,5.389975104014927e-25,False,,False,False
419,0.0,0.1191,1.4662056096517932e-55,3.6767395098150616e-11,False,2.1625000540285102e-38,False,,False,False
420,0.1794,1.151,1.422025731516329e-39,3.4017309130824584e-10,False,4.219383701652499e-89,False,,False,False
421,0.0,0.6046,2.780842089688753e-56,2.5513213511246685e-05,False,4.833431250937855e-125,False,,False,False
422,0.8172,9.256,1.7865423174532178e-37,1.337665659542567e-14,False,7.884908261472237e-90,False,,False,False
423,0.2149,10.7662,7.940911848130212e-44,9.485004572964788e-10,False,1.4142616490715218e-106,False,,False,False
424,20.18,0.0,3.904008384246509e-25,1.0,False,6.797580932054363e-105,False,,False,False
425,0.0599,0.6006,1.4285906006378064e-55,2.4572329565385607e-09,False,8.609688677833743e-97,False,,False,False
426,3.537,3.7313,3.496422572060803e-19,3.2455089837682878e-09,False,0.004493116131109677,False,,False,False
427,0.0,0.0621,3.429298237366571e-58,4.209702039599813e-28,False,1.12473392929973e-29,False,,False,False
428,0.0,1.1468,4.746095758405262e-58,1.5339503456666168e-14,False,3.2884079126811834e-147,False,,False,False
429,1.485,6.2292,1.5619062183607713e-33,8.635690082745883e-06,False,7.826115266384924e-96,False,,False,False
430,0.9107,1.7997,4.549290500030376e-44,4.852031161577517e-16,False,1.368980282936862e-11,False,,False,False
431,0.4516,3.6469,2.503945507356374e-43,9.240357592926152e-13,False,3.750735822236991e-102,False,,False,False
432,0.0,0.3043,1.2437806485084654e-60,4.866916702388898e-27,False,9.199313300301266e-17,False,,False,False
433,1.42,0.6103,3.090252059452055e-29,1.0232743061720539e-11,False,3.2803888676737545e-17,False,,False,False
434,0.1104,0.0778,3.30449587708648e-47,1.171818949438248e-15,False,0.0011579106095714233,False,,False,False
435,0.5879,0.4666,2.387165127746853e-68,1.0093334030400917e-16,False,0.0027410067856728886,False,,False,False
436,0.2369,1.9653,2.3455547993678173e-42,2.4928165182244083e-06,False,8.941383792045967e-101,False,,False,False
437,0.4985,0.1843,3.762429851225252e-51,1.1536321688816816e-14,False,6.20745770514724e-36,False,,False,False
438,0.0,0.0885,2.778912940960076e-56,9.460373120748144e-22,False,9.791317257573146e-47,False,,False,False
439,0.8689,2.2666,5.241388330206771e-35,2.0526925254172892e-12,False,3.271086128752801e-32,False,,False,False
440,0.0,0.4044,4.114640544108204e-67,8.094835982990289e-14,False,4.841297493407901e-231,False,,False,False
441,0.0,0.0,2.686218766878219e-67,1.1861211739508863e-20,False,3.9761215307453627e-25,False,,False,False
442,0.1051,0.3957,9.94190886169876e-38,3.177937876204935e-16,False,1.2837903163082547e-45,False,,False,False
443,0.1036,0.3264,3.31097153993531e-39,7.057320709809875e-14,False,5.177766130839482e-68,False,,False,False
444,0.1349,1.3741,1.7399034627480057e-41,2.8330291078847004e-19,False,3.088960936140209e-98,False,,False,False
445,0.0,0.0,1.8860328230171812e-51,2.8593465326460435e-27,False,2.3276734368126252e-20,False,,False,False
446,0.5805,7.0077,2.5567584614575062e-45,1.2529024252583367e-08,False,2.849720042968748e-104,False,,False,False
447,0.0,0.0,1.2079178435650976e-64,1.2221781755545639e-18,False,1.437305851292468e-19,False,,False,False
448,0.0753,0.3519,8.020304369837503e-44,8.315927769375039e-26,False,5.8359219845324544e-68,False,,False,False
449,0.1586,0.2889,1.1697600370803469e-46,1.3179178324130003e-20,False,2.351288202192916e-07,False,,False,False
450,0.2662,4.0073,1.7198088995027396e-40,6.375027408929507e-19,False,2.914730877248849e-104,False,,False,False
451,0.3538,2.2407,2.1607472958715203e-55,0.030735338183868352,False,3.962878699068387e-90,False,,False,False
452,0.0,0.0,4.674201927095504e-67,4.5867155945252214e-23,False,5.400881284372577e-16,False,,False,False
453,1.03,3.1733,5.504911699022507e-41,9.61102727521103e-16,False,1.9272815805104195e-36,False,,False,False
454,0.1017,0.7186,1.539682981431475e-56,9.712043743940733e-23,False,2.842722391773001e-63,False,,False,False
455,0.0391,0.0,3.1845903035904913e-52,1.4517266243879664e-20,False,0.01418982873508151,False,,False,False
